call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
import,load,model_onnx = onnx.load(f)  # load onnx model,102,import onnx,87.0,onnx.load,onnx,export.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\export.py
import,load,"ckpt = torch.load(attempt_download(path), map_location=device)  # load",52,import torch,11.0,torch.load,torch,hubconf.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\hubconf.py
assignment_import,load_state_dict,"model.load_state_dict(csd, strict=False)  # load",55,"model = Model(cfg, channels, classes)  # create model",50.0,models.yolo.Model.load_state_dict,models,hubconf.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\hubconf.py
import,load,"ckpt = torch.load(weights, map_location=device)  # load checkpoint",115,import torch,19.0,torch.load,torch,train.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\train.py
assignment_unknown,load_state_dict,"model.load_state_dict(csd, strict=False)  # load",120,"model = Model(cfg or ckpt['model'].yaml, ch=3, nc=nc, anchors=hyp.get('anchors')).to(device)  # create",116.0,"Model(cfg or ckpt['model'].yaml, ch=3, nc=nc, anchors=hyp.get('anchors')).to.load_state_dict",Model(cfg or ckpt['model'],train.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\train.py
assignment_import,load_state_dict,optimizer.load_state_dict(ckpt['optimizer']),183,"optimizer = SGD(g0, lr=hyp['lr0'], momentum=hyp['momentum'], nesterov=True)",160.0,torch.optim.SGD.load_state_dict,torch,train.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\train.py
,load_state_dict,ema.ema.load_state_dict(ckpt['ema'].float().state_dict()),188,,,ema.ema.load_state_dict,ema,train.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\train.py
import,load,"model = torch.jit.load(w, _extra_files=extra_files)",304,import torch,18.0,torch.jit.load,torch,models/common.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\models\common.py
import,loads,d = json.loads(extra_files['config.txt'])  # extra_files dict,306,import json,6.0,json.loads,json,models/common.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\models\common.py
import,load_model,model = tf.keras.models.load_model(w),362,import tensorflow as tf,361.0,tensorflow.keras.models.load_model,tensorflow,models/common.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\models\common.py
import,load,"ckpt = torch.load(attempt_download(w), map_location=map_location)  # load",96,import torch,8.0,torch.load,torch,models/experimental.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\models\experimental.py
import,load,"self.yaml = yaml.load(f, Loader=yaml.FullLoader)  # model dict",333,import yaml  # for torch hub,330.0,yaml.load,yaml,models/tf.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\models\tf.py
import,load,"data = json.load(open(json_file, 'r'))",34,import json,8.0,json.load,json,tools/TestJson2VocClassTxt.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\tools\TestJson2VocClassTxt.py
import,load,"cache, exists = np.load(cache_path, allow_pickle=True).item(), True  # load dict",427,import numpy as np,20.0,numpy.load,numpy,utils/datasets.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\utils\datasets.py
import,load,im = np.load(npy),709,import numpy as np,20.0,numpy.load,numpy,utils/datasets.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\utils\datasets.py
import,load,"x = np.load(file, allow_pickle=True)",1091,import numpy as np,20.0,numpy.load,numpy,utils/datasets.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\utils\datasets.py
import,load,x = json.load(f)  # load hyps dict,1100,import json,8.0,json.load,json,utils/datasets.py,hukaixuan19970627/yolov5_obb,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\hukaixuan19970627@yolov5_obb\utils\datasets.py
