call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
import,load,"raw_traces = json.load(fp)[""traceEvents""]",179,import ujson as json,3.0,ujson.load,ujson,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
import,load,"raw_traces = json.load(fp)[""traceEvents""]",183,import ujson as json,3.0,ujson.load,ujson,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
import,load,"raw_traces = json.load(fp)[""traceEvents""]",311,import ujson as json,3.0,ujson.load,ujson,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
import,load,io_traces = json.load(f),577,import ujson as json,3.0,ujson.load,ujson,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
import,load,traces = json.load(f),612,import ujson as json,3.0,ujson.load,ujson,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
import,load,comm_traces = json.load(f),702,import ujson as json,3.0,ujson.load,ujson,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
import,load,nccl_rank_graph = json.load(f),862,import ujson as json,3.0,ujson.load,ujson,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
assignment_unknown,load,self.traceM.load(self.pm.path),1169,self.traceM = TraceManager(),1168.0,TraceManager.load,TraceManager,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
assignment_unknown,load,self.nccl_graph.load(nccl_graph_path),1172,self.nccl_graph = ncclGraph(),106.0,ncclGraph.load,ncclGraph,dpro/collect.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\collect.py
import,load,_traces = json.load(fp),103,import ujson as json,2.0,ujson.load,ujson,dpro/trace_utils.py,joapolarbear/dpro,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\joapolarbear@dpro\dpro\trace_utils.py
