call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
import,load,return cloudpickle.load(handles.handle)  # type: ignore[arg-type],146,import cloudpickle,7.0,cloudpickle.load,cloudpickle,lineapy/api/api_utils.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\lineapy\api\api_utils.py
import,load,return pickle.load(handles.handle)  # type: ignore[arg-type],148,import pickle,2.0,pickle.load,pickle,lineapy/api/api_utils.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\lineapy\api\api_utils.py
import,load,_read_config = json.load(f),125,import json,2.0,json.load,json,lineapy/utils/config.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\lineapy\utils\config.py
import,load,_read_config = json.load(f),135,import json,2.0,json.load,json,lineapy/utils/config.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\lineapy\utils\config.py
import,loads,env_var_value = json.loads(env_var_value),147,import json,2.0,json.loads,json,lineapy/utils/config.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\lineapy\utils\config.py
assignment_import,fit,"clf.fit(x, y)",26,clf = RandomForestClassifier(random_state=0),22.0,sklearn.ensemble.RandomForestClassifier.fit,sklearn,tests/housing.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\housing.py
import,load,assert pickle.load(f) == 42,49,import pickle,1.0,pickle.load,pickle,tests/test_api.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_api.py
import,load,generated_config = json.load(f),88,import json,1.0,json.load,json,tests/test_mlflow.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_mlflow.py
import,load,generated_config = json.load(f),52,import json,2.0,json.load,json,tests/test_script.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_script.py
import,load,generated_config = json.load(f),69,import json,2.0,json.load,json,tests/test_script.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_script.py
import,load,generated_config = json.load(f),84,import json,2.0,json.load,json,tests/test_script.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_script.py
import,load,generated_config = json.load(f),92,import json,2.0,json.load,json,tests/test_script.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_script.py
import,load,generated_config = json.load(f),101,import json,2.0,json.load,json,tests/test_script.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_script.py
import,load,generated_config = json.load(f),110,import json,2.0,json.load,json,tests/test_script.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\test_script.py
assignment_import,fit,"clf.fit(x, y)",15,clf = RandomForestClassifier(random_state=0),12.0,sklearn.ensemble.RandomForestClassifier.fit,sklearn,tests/end_to_end/__snapshots__/test_misc/TestEndToEnd.test_housing.py,LineaLabs/lineapy,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\LineaLabs@lineapy\tests\end_to_end\__snapshots__\test_misc\TestEndToEnd.test_housing.py
