call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
import,load,checkpoint = torch.load(args.input_checkpoint_path),50,import torch,14,torch.load,torch,izer/add_fake_passthrough.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\add_fake_passthrough.py
import,load,d = json.load(f),131,import json,11,json.load,json,izer/assets.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\assets.py
import,load,"checkpoint = torch.load(checkpoint_file, map_location='cpu')",60,import torch,13,torch.load,torch,izer/checkpoint.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\checkpoint.py
import,load,onnxcp.load(,85,"from . import checkpoint, commandline, console, onnxcp, op, rtlsim, sampledata, sampleweight, state",19,..onnxcp.load,,izer/izer.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\izer.py
import,load,checkpoint.load(,100,"from . import checkpoint, commandline, console, onnxcp, op, rtlsim, sampledata, sampleweight, state",19,..checkpoint.load,,izer/izer.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\izer.py
import,load,sampleweight.load(,118,"from . import checkpoint, commandline, console, onnxcp, op, rtlsim, sampledata, sampleweight, state",19,..sampleweight.load,,izer/izer.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\izer.py
import,load,model = onnx.load(checkpoint_file),103,import onnx,15,onnx.load,onnx,izer/onnxcp.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\onnxcp.py
import,load,"checkpoint = torch.load(input_file, map_location='cpu')",45,import torch,13,torch.load,torch,izer/quantize.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\quantize.py
import,load,data = np.load(filename),37,import numpy as np,14,numpy.load,numpy,izer/sampledata.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\sampledata.py
import,load,w.append(np.load(file)),56,import numpy as np,12,numpy.load,numpy,izer/sampleweight.py,MaximIntegratedAI/ai8x-synthesis,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\MaximIntegratedAI@ai8x-synthesis\izer\sampleweight.py
