call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
,load_state_dict,self.model_classifier.load_state_dict(torch.load(fn_classifier_model)),117,,,self.model_classifier.load_state_dict,self,optimizer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\optimizer.py
import,load,self.model_classifier.load_state_dict(torch.load(fn_classifier_model)),117,import torch,17.0,torch.load,torch,optimizer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\optimizer.py
,load_state_dict,self.model_regressor.load_state_dict(torch.load(fn_regressor_model)),122,,,self.model_regressor.load_state_dict,self,optimizer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\optimizer.py
import,load,self.model_regressor.load_state_dict(torch.load(fn_regressor_model)),122,import torch,17.0,torch.load,torch,optimizer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\optimizer.py
import,load,"_, prob_params, self.sampled_params = pickle.load(config_file)",31,import pickle,4.0,pickle.load,pickle,cartpole/cartpole.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\cartpole\cartpole.py
import,load,"msk_param_dict = yaml.load(file, Loader=yaml.FullLoader)",211,import yaml,3.0,yaml.load,yaml,cartpole/cartpole.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\cartpole\cartpole.py
import,load,"grb_param_dict = yaml.load(file, Loader=yaml.FullLoader)",217,import yaml,3.0,yaml.load,yaml,cartpole/cartpole.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\cartpole\cartpole.py
import,load,"_, prob_params, self.sampled_params = pickle.load(config_file)",31,import pickle,4.0,pickle.load,pickle,free_flyer/free_flyer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\free_flyer\free_flyer.py
import,load,"msk_param_dict = yaml.load(file, Loader=yaml.FullLoader)",276,import yaml,3.0,yaml.load,yaml,free_flyer/free_flyer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\free_flyer\free_flyer.py
import,load,"grb_param_dict = yaml.load(file, Loader=yaml.FullLoader)",280,import yaml,3.0,yaml.load,yaml,free_flyer/free_flyer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\free_flyer\free_flyer.py
import,load,"msk_param_dict = yaml.load(file, Loader=yaml.FullLoader)",452,import yaml,3.0,yaml.load,yaml,free_flyer/free_flyer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\free_flyer\free_flyer.py
import,load,"grb_param_dict = yaml.load(file, Loader=yaml.FullLoader)",458,import yaml,3.0,yaml.load,yaml,free_flyer/free_flyer.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\free_flyer\free_flyer.py
import,load,"_, prob_params, self.sampled_params = pickle.load(config_file)",32,import pickle,4.0,pickle.load,pickle,manipulation/manipulation.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\manipulation\manipulation.py
import,load,"msk_param_dict = yaml.load(file, Loader=yaml.FullLoader)",166,import yaml,3.0,yaml.load,yaml,manipulation/manipulation.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\manipulation\manipulation.py
,load_state_dict,self.model.load_state_dict(torch.load(fn_classifier_model)),116,,,self.model.load_state_dict,self,solvers/coco.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\solvers\coco.py
import,load,self.model.load_state_dict(torch.load(fn_classifier_model)),116,import torch,9.0,torch.load,torch,solvers/coco.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\solvers\coco.py
,load_state_dict,self.model.load_state_dict(torch.load(fn_classifier_model)),147,,,self.model.load_state_dict,self,solvers/coco_ff.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\solvers\coco_ff.py
import,load,self.model.load_state_dict(torch.load(fn_classifier_model)),147,import torch,10.0,torch.load,torch,solvers/coco_ff.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\solvers\coco_ff.py
,load_state_dict,self.model.load_state_dict(torch.load(fn_regressor_model)),106,,,self.model.load_state_dict,self,solvers/regression.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\solvers\regression.py
import,load,self.model.load_state_dict(torch.load(fn_regressor_model)),106,import torch,9.0,torch.load,torch,solvers/regression.py,StanfordASL/CoCo,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\StanfordASL@CoCo\solvers\regression.py
